"n","rf","rf.bias","rf.cr","rf.se","truth"
1000,4.05351778375272,-0.398372216247282,1,3.51218777275208,4.45189
1000,-0.344629047040961,-4.79651904704096,1,3.41162805311676,4.45189
1000,2.47691663975016,-1.97497336024983,1,3.7685135158037,4.45189
1000,7.3038547464299,2.8519647464299,1,3.23880510864848,4.45189
1000,7.66213990712672,3.21024990712672,1,2.60635141486595,4.45189
1000,9.65725909156173,5.20536909156173,1,3.4764273947451,4.45189
1000,5.27000416032405,0.81811416032405,1,2.40662356374932,4.45189
1000,4.72207750013056,0.270187500130561,1,4.18538058828263,4.45189
1000,3.06357281759173,-1.38831718240827,1,3.34719915060939,4.45189
1000,8.21109884441039,3.75920884441039,1,3.52412715472578,4.45189
1000,6.82694651507809,2.37505651507809,1,3.46538645497953,4.45189
1000,9.01183845929339,4.55994845929339,1,3.63251237571727,4.45189
1000,1.833328788096,-2.618561211904,1,2.54320508078202,4.45189
1000,1.13340769678873,-3.31848230321127,1,3.27479808474471,4.45189
1000,3.94026580707386,-0.511624192926142,1,3.84721704934911,4.45189
1000,11.2481044300015,6.79621443000151,1,3.6159868308322,4.45189
1000,6.4790604585175,2.0271704585175,1,3.25437722577306,4.45189
1000,3.51355387754004,-0.938336122459958,1,2.50160151441436,4.45189
1000,1.08859040039084,-3.36329959960916,1,3.44919165646858,4.45189
1000,2.7714040090778,-1.6804859909222,1,2.6261947788615,4.45189
1000,4.09291030528992,-0.358979694710079,1,3.26322252957233,4.45189
1000,-0.950273410713393,-5.40216341071339,1,2.92302966058356,4.45189
1000,6.97680175400519,2.5249117540052,1,2.05686930149644,4.45189
1000,2.62048387760338,-1.83140612239662,1,2.97204861344096,4.45189
1000,3.19796602199842,-1.25392397800158,1,2.49415263598502,4.45189
1000,5.48829299388148,1.03640299388148,1,3.38410055814968,4.45189
1000,2.56544122454137,-1.88644877545863,1,3.45873009345225,4.45189
1000,0.966789237966331,-3.48510076203367,1,3.0000349287431,4.45189
1000,2.41862828882686,-2.03326171117314,1,1.56407312449585,4.45189
1000,6.72260109019699,2.27071109019699,1,3.93715382856023,4.45189
1000,1.82834619199366,-2.62354380800634,1,3.83408039105507,4.45189
1000,5.09748316632525,0.645593166325249,1,3.5606371450994,4.45189
1000,3.67060778280825,-0.781282217191752,1,2.98483679697118,4.45189
1000,2.26698263663628,-2.18490736336372,1,3.69838939356835,4.45189
1000,3.34582943792378,-1.10606056207622,1,3.71494612547765,4.45189
1000,3.61976541168674,-0.832124588313263,1,3.88817600574711,4.45189
1000,-1.60586557947316,-6.05775557947316,1,3.53047995298434,4.45189
1000,5.77457932894688,1.32268932894688,1,3.41729997118712,4.45189
1000,0.907026438130849,-3.54486356186915,1,3.6234259830591,4.45189
1000,1.04162799571755,-3.41026200428245,1,3.20512965570448,4.45189
1000,2.97915250915831,-1.47273749084169,1,2.81831625572993,4.45189
1000,0.285864229463463,-4.16602577053654,1,3.67291953147139,4.45189
1000,4.37509676207021,-0.0767932379297918,1,3.29808897374445,4.45189
1000,4.94367388902366,0.491783889023658,1,3.75347494823175,4.45189
1000,6.43699867659043,1.98510867659043,1,2.59532986724868,4.45189
1000,3.03756931027482,-1.41432068972518,1,3.5743168053735,4.45189
1000,5.02776283869659,0.57587283869659,1,3.0903678038481,4.45189
1000,3.06098531896632,-1.39090468103367,1,2.0755365001306,4.45189
1000,-0.429733785808516,-4.88162378580851,1,3.45344455726173,4.45189
1000,0.742077129080457,-3.70981287091954,1,3.10181598637247,4.45189
1000,6.20593855913236,1.75404855913236,1,3.74915756832025,4.45189
1000,3.28183203426909,-1.1700579657309,1,2.52229403901713,4.45189
1000,1.77537000526432,-2.67651999473568,1,2.37778778376243,4.45189
1000,0.693531185182025,-3.75835881481797,1,2.97372097599156,4.45189
1000,6.06576385144634,1.61387385144634,1,3.06091093526329,4.45189
1000,5.49854829496205,1.04665829496205,1,3.6516740880263,4.45189
1000,3.49091280832,-0.960977191679994,1,3.10667383142623,4.45189
1000,6.40575837940229,1.95386837940229,1,2.5859392265119,4.45189
1000,8.04460632226488,3.59271632226488,1,4.16074358012789,4.45189
1000,6.99151423540867,2.53962423540867,1,2.23298464316302,4.45189
1000,4.73253654934682,0.28064654934682,1,2.88442481919824,4.45189
1000,5.333713401751,0.881823401750999,1,2.44692107269356,4.45189
1000,0.370624279091516,-4.08126572090848,1,3.22286078556918,4.45189
1000,3.56708585171175,-0.884804148288246,1,3.11606888456212,4.45189
1000,4.93083319386776,0.478943193867764,1,2.31166033794858,4.45189
1000,3.33995920729169,-1.11193079270831,1,3.66734714873044,4.45189
1000,7.45650195527658,3.00461195527658,1,3.68488310226107,4.45189
1000,5.64795055787891,1.19606055787892,1,3.04898624514578,4.45189
1000,4.48831518748943,0.0364251874894279,1,2.58930312372072,4.45189
1000,6.41688516059573,1.96499516059573,1,3.54054379784528,4.45189
1000,0.674392705630382,-3.77749729436962,1,3.05779290120768,4.45189
1000,0.57904939832536,-3.87284060167464,1,3.7265836079805,4.45189
1000,3.72171144162993,-0.730178558370071,1,3.00216476843289,4.45189
1000,3.78890914668308,-0.662980853316917,1,3.44856571010275,4.45189
1000,7.81657710673553,3.36468710673553,1,2.5295007898494,4.45189
1000,3.54249709675737,-0.909392903242633,1,3.2939672158074,4.45189
1000,-1.29725817197302,-5.74914817197302,0,1.71571207134826,4.45189
1000,6.85050560407603,2.39861560407603,1,3.54445067635503,4.45189
1000,0.671681943850814,-3.78020805614918,1,2.45271206904088,4.45189
1000,-0.968901708816652,-5.42079170881665,0,2.47958047740731,4.45189
1000,4.13314572110379,-0.318744278896204,1,3.50171912361647,4.45189
1000,1.22384953919305,-3.22804046080694,1,2.87615425826084,4.45189
1000,7.0850997535651,2.6332097535651,1,3.14170212543456,4.45189
